Trade Id,Trade Type,Product Type,Book Legal Entity,Book,CounterParty,CounterParty.Parent Short Name,CounterParty.Attribute.Guarantor,CounterParty.Attribute.EADS_Sector,Pay Leg Principal,Pay Leg Principal Ccy,Rcv Leg Principal,Rcv Leg Principal Ccy,Trade Booking Date,Trade Settle Date,Maturity Date,Pay Leg Type,Rcv Leg Type,Pay Leg Fixed Rate,Pay Leg Floating Rate,Pay Leg DayCount,Rate Index,Rate Index Tenor,Rcv Leg Floating Rate,Rcv Leg Fixed Rate,Rcv Leg DayCount,Rate Index Spread,Pricer.ACCRUAL_PAYLEG,Pricer.ACCRUAL_RECLEG,TradeStatus,Pricer.NPV,Pay Leg Compound Type,Pay Leg Index Frequency,Pay Leg Payment Bus Day Calendar,Pay Leg Payment Bus Day Convention,Pay Leg Payment Frequency,Prin Sched Type,Rcv Leg Compound Type,Rcv Leg Fixing Convention,Rcv Leg Payment Bus Day Calendar,Rcv Leg Payment Bus Day Convention,Rcv Leg Payment Frequency
1137601,Buy,Swap,EADSNV,NV_LIABEXT,MFIL_GB_LON,MFIL_JP_TYO,BOTK_JP_TYO,BANKS,"100,000,000",EUR,"100,000,000",EUR,25/06/2015,02/07/2015,02/04/2024,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.975000,ACTB/ACTB,0.000000,"90,725.00","889,520.55",VERIFIED,"3,119,506.16",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1129828,Buy,Swap,EADSNV,NV_LIABEXT,LBBW_DE_STR,,LBBW_DE_STR,BANKS,"100,000,000",EUR,"100,000,000",EUR,19/06/2015,23/06/2015,29/10/2029,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.292500,ACTB/ACTB,0.000000,"44,063.89","435,554.79",VERIFIED,"6,280,206.39",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1923795,Buy,Swap,EADSNV,NV_LIABEXT,LLCM_GB_LON,,LLCM_GB_LON,,"100,000,000",EUR,"100,000,000",EUR,11/05/2016,13/05/2016,13/05/2031,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.701000,ACTB/ACTB,0.000000,"22,000.00","560,800.00",VERIFIED,"1,264,436.66",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1985352,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"33,000,000",EUR,"33,000,000",EUR,28/08/2018,30/08/2018,30/08/2028,Fixed,Float,0.855000,,ACT/360,EURIBOR,6M,EUR/EURIBOR/6M/EURIBOR01,,ACT/360,0.000000,(783.75),(440.00),VERIFIED,"(893,260.73)",NO_COMPOUND,,"[TARGET, MUC]",MOD_FOLLOW,SA,Schedule,NO_COMPOUND,Bus,"[TARGET, MUC]",MOD_FOLLOW,SA
1989062,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"27,842,459",USD,"27,842,459",USD,04/09/2018,30/09/2018,30/08/2024,Fixed,Float,2.855000,,ACT/360,LIBOR,3M,USD/LIBOR/3M/LIBOR01,,ACT/360,0.000000,"(102,769.09)","7,842.85",VERIFIED,"(713,334.66)",NO_COMPOUND,,"[MUC, NYC]",MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,"[MUC, NYC]",MOD_FOLLOW,QTR
2695814,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"7,850,000",EUR,"7,850,000",EUR,15/09/2020,17/09/2020,17/09/2032,Fixed,Float,-0.248400,,30/360,EURIBOR,3M,EUR/EURIBOR/3M/EURIBOR01,,ACT/360,0.000000,"3,727.38","(9,033.34)",VERIFIED,"409,122.09",NO_COMPOUND,,"[MUC, TARGET]",MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,QTR
3251731,Buy,Swap,EADSNV,NV_LIABEXT,DBSS_SG_SIN,,DBSS_SG_SIN,BANKS,"50,000,000",EUR,"50,000,000",EUR,06/07/2021,08/07/2021,07/04/2025,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,2.004500,"(105,153.47)","525,342.47",VERIFIED,"(435,641.00)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3201141,Buy,Swap,EADSNV,NV_LIABEXT,ROYC_FR_PAR,ROYC_CA_TOR,ROYC_CA_TOR,,"100,000,000",EUR,"100,000,000",EUR,01/06/2021,03/06/2021,07/04/2032,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,2.375000,ACTB/ACTB,2.226000,"(242,916.67)","1,763,356.16",VERIFIED,"(4,099,040.31)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3201180,Buy,Swap,EADSNV,NV_LIABEXT,SOGE_FR_PAR,,SOGE_FR_PAR,BANKS,"50,000,000",EUR,"50,000,000",EUR,01/06/2021,03/06/2021,07/04/2032,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,2.375000,ACTB/ACTB,2.235000,"(122,120.83)","881,678.08",VERIFIED,"(2,095,270.47)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3199257,Buy,Swap,EADSNV,NV_LIABEXT,GSIL_FR_PAR,GSIL_GB_LON,GSIL_GB_LON,,"100,000,000",EUR,"100,000,000",EUR,28/05/2021,09/06/2021,09/06/2026,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.375000,ACTB/ACTB,1.655000,"(248,277.78)","998,287.67",VERIFIED,"(1,724,594.75)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1005901,Buy,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"1,628,400.3",EUR,"1,628,400.3",EUR,20/01/2015,20/01/2015,30/12/2022,Fixed,Float,1.747500,,30/360,EURIBOR,3M,EUR/EURIBOR/3M/EURIBOR01,,ACT/360,0.000000,"(4,821.76)","(1,549.69)",VERIFIED,"(35,501.74)",NO_COMPOUND,,[TARGET],MOD_FOLLOW,PA,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,QTR
3065951,Buy,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"5,300,000",EUR,"5,300,000",EUR,27/01/2021,31/01/2021,30/04/2029,Fixed,Float,-0.464000,,30/360,EURIBOR,1M,EUR/EURIBOR/1M/EURIBOR01,,ACT/360,0.000000,176.98,(69.67),VERIFIED,"125,630.54",NO_COMPOUND,,"[MUC, TARGET]",MOD_FOLLOW,MTH,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,MTH
3065949,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"5,300,000",EUR,"5,300,000",EUR,27/01/2021,31/01/2021,30/04/2029,Float,Fixed,,EUR/EURIBOR/1M/EURIBOR01,ACT/360,EURIBOR,1M,,-0.464000,30/360,0.000000,69.67,(176.98),VERIFIED,"(125,630.54)",NO_COMPOUND,1M,"[MUC, TARGET]",MOD_FOLLOW,MTH,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,MTH
1651135,Buy,Swap,EADSNV,NV_LIABEXT,GSIL_GB_LON,GSGI_US_NYC,GSIL_GB_LON,BANKS,"100,000,000",USD,"100,000,000",USD,25/04/2017,27/04/2017,10/04/2027,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,2.240000,30/360,0.000000,"(32,123.61)","877,333.33",VERIFIED,"3,520,521.21",NO_COMPOUND,3M,"[LON, NYC]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[LON, NYC]",FOLLOWING,SA
1651104,Buy,Swap,EADSNV,NV_LIABEXT,COBA_DE_FRA,,COBA_DE_FRA,BANKS,"100,000,000",USD,"100,000,000",USD,25/04/2017,26/04/2017,10/04/2027,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,2.235000,30/360,0.000000,"(32,123.61)","875,375.00",VERIFIED,"3,494,140.19",NO_COMPOUND,3M,"[LON, NYC]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[LON, NYC]",FOLLOWING,SA
1653010,Buy,Swap,EADSNV,NV_LIABEXT,SOGE_FR_PAR,,SOGE_FR_PAR,BANKS,"50,000,000",USD,"50,000,000",USD,26/04/2017,28/04/2017,10/04/2027,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,2.272000,30/360,0.000000,"(16,061.81)","444,933.33",VERIFIED,"1,844,679.87",NO_COMPOUND,3M,"[LON, NYC]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[LON, NYC]",FOLLOWING,SA
2439509,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"8,000,000",USD,"8,000,000",USD,26/11/2019,29/11/2019,15/10/2025,Fixed,Float,1.545000,,ACT/360,LIBOR,3M,USD/LIBOR/3M/LIBOR01,,ACT/360,0.000000,"(12,401.20)","1,936.75",VERIFIED,(338.08),NO_COMPOUND,,[NYC],MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,[NYC],MOD_FOLLOW,QTR
2423634,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"50,000,000",EUR,"50,000,000",EUR,05/11/2019,07/11/2019,07/11/2024,Float,Fixed,,EUR/EURIBOR/6M/EURIBOR01,ACT/360,EURIBOR,6M,,-0.233000,30/360,0.000000,"84,436.11","(36,568.06)",VERIFIED,"(372,511.95)",NO_COMPOUND,6M,"[MUC, TARGET]",MOD_FOLLOW,SA,Bullet,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,PA
1652269,Buy,Swap,EADSNV,NV_LIABEXT,JPMS_GB_LON,CHAS_US_NYC,CHAS_US_NYC,,"100,000,000",USD,"100,000,000",USD,25/04/2017,26/04/2017,10/04/2027,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,2.237500,30/360,0.000000,"(32,123.61)","876,354.17",VERIFIED,"3,507,330.70",NO_COMPOUND,3M,"[LON, NYC]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[LON, NYC]",FOLLOWING,SA
2381289,Buy,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"22,183,875",EUR,"22,183,875",EUR,17/09/2019,19/09/2019,30/09/2031,Fixed,Float,-0.215000,,ACT/360,EURIBOR,1M,EUR/EURIBOR/1M/EURIBOR01,,ACT/360,0.000000,114.06,(290.73),VERIFIED,"875,338.39",NO_COMPOUND,,"[MUC, TARGET]",FOLLOWING,MTH,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",FOLLOWING,MTH
2307942,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"25,000,000",EUR,"25,000,000",EUR,04/07/2019,08/07/2019,10/07/2023,Float,Fixed,,EUR/EURIBOR/6M/EURIBOR01,ACT/360,EURIBOR,6M,,-0.338000,ACT/ACT,0.000000,"18,541.67","(54,172.60)",VERIFIED,"(77,149.68)",NO_COMPOUND,6M,"[MUC, TARGET]",FOLLOWING,SA,Bullet,NO_COMPOUND,Bus,"[MUC, TARGET]",FOLLOWING,PA
2292485,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"8,000,000",USD,"8,000,000",USD,26/06/2019,15/07/2019,30/06/2025,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,1.730000,ACT/360,0.000000,"(1,902.36)","13,762.15",VERIFIED,"41,438.27",NO_COMPOUND,3M,"[MUC, TARGET]",MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,QTR
1392512,Buy,Swap,EADSNV,NV_LIABEXT,BBVA_ES_MAD,,BBVA_ES_MAD,BANKS,"100,000,000",EUR,"100,000,000",EUR,13/05/2016,13/05/2016,13/05/2031,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.733000,ACTB/ACTB,0.000000,"22,000.00","586,400.00",VERIFIED,"1,578,285.75",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3443431,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"17,000,000",EUR,"17,000,000",EUR,21/12/2021,23/12/2021,15/11/2023,Float,Fixed,,EUR/EURIBOR/6M/EURIBOR01,ACT/360,EURIBOR,6M,,0.580000,ACT/360,0.000000,"17,693.22","18,624.44",VERIFIED,"243,297.60",NO_COMPOUND,6M,"[MUC, TARGET]",MOD_FOLLOW,SA,Bullet,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,SA
1136712,Buy,Swap,EADSNV,NV_LIABEXT,BSUI_FR_PAR,AGRI_FR_PAR,BSUI_FR_PAR,BANKS,"100,000,000",EUR,"100,000,000",EUR,26/06/2015,02/07/2015,02/04/2024,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.980000,ACTB/ACTB,0.000000,"90,725.00","894,082.19",VERIFIED,"3,134,529.96",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1129730,Buy,Swap,EADSNV,NV_LIABEXT,SOGE_FR_PAR,,SOGE_FR_PAR,BANKS,"100,000,000",EUR,"100,000,000",EUR,19/06/2015,23/06/2015,29/10/2029,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.290000,ACTB/ACTB,0.000000,"44,063.89","434,712.33",VERIFIED,"6,260,482.10",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
2695810,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"7,850,000",EUR,"7,850,000",EUR,15/09/2020,17/09/2020,17/09/2032,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,-0.248400,30/360,0.000000,"9,033.34","(3,727.38)",VERIFIED,"(409,122.09)",NO_COMPOUND,3M,"[MUC, TARGET]",MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,QTR
3251730,Buy,Swap,EADSNV,NV_LIABEXT,BBVA_ES_MAD,,BBVA_ES_MAD,BANKS,"50,000,000",EUR,"50,000,000",EUR,06/07/2021,08/07/2021,09/06/2040,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,2.375000,ACTB/ACTB,1.941500,"(156,768.06)","767,808.22",VERIFIED,"(3,344,264.57)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3252430,Buy,Swap,EADSNV,NV_LIABEXT,BKCH_GB_LON,BKCH_CN_BJS,BKCH_CN_BJS,BANKS,"100,000,000",EUR,"100,000,000",EUR,07/07/2021,09/07/2021,07/04/2025,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,2.026000,"(213,472.22)","1,046,232.88",VERIFIED,"(946,618.38)",NO_COMPOUND,3M,"[LON, TARGET]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[LON, TARGET]",FOLLOWING,PA
3251728,Buy,Swap,EADSNV,NV_LIABEXT,GENO_DE_FRA,,GENO_DE_FRA,BANKS,"100,000,000",EUR,"100,000,000",EUR,06/07/2021,08/07/2021,07/04/2025,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,1.997000,"(209,202.78)","1,050,684.93",VERIFIED,"(846,555.71)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3198265,Buy,Swap,EADSNV,NV_LIABEXT,BBVA_ES_MAD,,BBVA_ES_MAD,BANKS,"100,000,000",EUR,"100,000,000",EUR,27/05/2021,09/06/2021,09/06/2030,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,1.630000,"(242,583.33)","1,179,794.52",VERIFIED,"(3,943,168.16)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3230575,Buy,Swap,EADSNV,NV_LIABEXT,SOGE_FR_PAR,,SOGE_FR_PAR,BANKS,"100,000,000",EUR,"100,000,000",EUR,01/07/2021,05/07/2021,09/06/2040,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,2.375000,ACTB/ACTB,1.927000,"(310,233.33)","1,555,136.99",VERIFIED,"(6,413,637.87)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3198580,Buy,Swap,EADSNV,NV_LIABEXT,JPMG_DE_FRA,CHAS_US_NYC,JPMG_DE_FRA,,"50,000,000",EUR,"50,000,000",EUR,27/05/2021,09/06/2021,09/06/2030,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,1.615000,"(119,583.33)","589,897.26",VERIFIED,"(1,907,821.09)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3201185,Buy,Swap,EADSNV,NV_LIABEXT,CITI_GB_LON,CITI_US_NYC,CITI_US_NYC,BANKS,"100,000,000",EUR,"100,000,000",EUR,01/06/2021,03/06/2021,07/04/2028,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,2.000000,ACTB/ACTB,2.145000,"(230,991.67)","1,484,931.51",VERIFIED,"(2,326,629.65)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
3198570,Buy,Swap,EADSNV,NV_LIABEXT,BYLA_DE_MUC,,BYLA_DE_MUC,BANKS,"100,000,000",EUR,"100,000,000",EUR,27/05/2021,09/06/2021,09/06/2030,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,1.624000,"(241,216.67)","1,179,794.52",VERIFIED,"(3,892,157.77)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1007751,Buy,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"1,060,351.83",EUR,"1,060,351.83",EUR,20/01/2015,20/01/2015,30/11/2022,Fixed,Float,1.735000,,30/360,EURIBOR,3M,EUR/EURIBOR/3M/EURIBOR01,,ACT/360,0.000000,"(4,650.38)",(15.61),VERIFIED,"(21,860.45)",NO_COMPOUND,,[TARGET],MOD_FOLLOW,PA,Bullet,NO_COMPOUND,Bus,[TARGET],MOD_FOLLOW,QTR
1800329,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"2,700,000",USD,"2,700,000",USD,28/11/2017,30/11/2017,30/09/2022,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,2.110000,ACT/360,0.000000,"(1,006.88)","9,495.00",VERIFIED,"27,015.20",NO_COMPOUND,3M,"[MUC, NYC]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[MUC, NYC]",MOD_FOLLOW,QTR
1800330,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"2,700,000",USD,"2,700,000",USD,28/11/2017,30/11/2017,30/09/2022,Fixed,Float,2.110000,,ACT/360,LIBOR,3M,USD/LIBOR/3M/LIBOR01,,ACT/360,0.000000,"(9,495.00)","1,006.88",VERIFIED,"(27,015.20)",NO_COMPOUND,,"[MUC, NYC]",MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,"[MUC, NYC]",MOD_FOLLOW,QTR
1755800,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"12,130,000",USD,"12,130,000",USD,27/09/2017,29/09/2017,29/09/2022,Fixed,Float,1.870000,,ACT/360,LIBOR,1M,USD/LIBOR/1M/LIBOR01,,ACT/360,0.000000,"(96,403.18)",70.28,VERIFIED,"(161,580.45)",NO_COMPOUND,,"[MUC, NYC]",MOD_FOLLOW,SA,Bullet,NO_COMPOUND,Bus,"[MUC, NYC]",MOD_FOLLOW,MTH
3065836,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"20,300,000",EUR,"20,300,000",EUR,27/01/2021,31/01/2021,22/05/2031,Float,Fixed,,EUR/EURIBOR/1M/EURIBOR01,ACT/360,EURIBOR,1M,,-0.336000,30/360,0.000000,288.23,(530.18),VERIFIED,"(961,285.03)",NO_COMPOUND,1M,"[TARGET, MUC]",MOD_FOLLOW,MTH,Schedule,NO_COMPOUND,Bus,"[TARGET, MUC]",MOD_FOLLOW,MTH
2307933,Sell,Swap,1755,1755_BOOK,EADSNV,BU_HQ,EADSNV,,"5,000,000",EUR,"5,000,000",EUR,04/07/2019,08/07/2019,08/07/2025,Fixed,Float,-0.214000,,ACT/ACT,EURIBOR,6M,EUR/EURIBOR/6M/EURIBOR01,,ACT/360,0.000000,"6,918.36","(3,856.67)",VERIFIED,"67,948.03",NO_COMPOUND,,"[MUC, TARGET]",FOLLOWING,PA,Bullet,NO_COMPOUND,Bus,"[MUC, TARGET]",FOLLOWING,SA
2264289,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"8,000,000",USD,"8,000,000",USD,13/06/2019,17/06/2019,17/06/2025,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,1.860000,ACT/360,0.000000,"(2,925.38)","25,234.00",VERIFIED,"71,286.28",NO_COMPOUND,3M,"[MUC, TARGET]",MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,QTR
1388148,Buy,Swap,EADSNV,NV_LIABEXT,LBBW_DE_STR,,LBBW_DE_STR,BANKS,"100,000,000",EUR,"100,000,000",EUR,10/05/2016,13/05/2016,13/05/2031,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.733000,ACTB/ACTB,0.000000,"22,000.00","586,400.00",VERIFIED,"1,578,285.75",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1391412,Buy,Swap,EADSNV,NV_LIABEXT,HELA_DE_FRA,,HELA_DE_FRA,BANKS,"100,000,000",EUR,"100,000,000",EUR,12/05/2016,13/05/2016,13/05/2026,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.360000,ACTB/ACTB,0.000000,"22,000.00","288,000.00",VERIFIED,"699,115.18",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
2050233,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"61,000,000",EUR,"61,000,000",EUR,13/11/2018,15/11/2018,15/02/2027,Float,Fixed,,EUR/EURIBOR/6M/EURIBOR01,ACT/360,EURIBOR,6M,,0.580000,ACT/360,0.000000,"92,482.64","101,783.56",VERIFIED,"928,630.79",NO_COMPOUND,6M,"[MUC, TARGET]",MOD_FOLLOW,SA,Schedule,NO_COMPOUND,Bus,"[MUC, TARGET]",MOD_FOLLOW,SA
1133571,Buy,Swap,EADSNV,NV_LIABEXT,BYLA_DE_MUC,,BYLA_DE_MUC,BANKS,"200,000,000",EUR,"200,000,000",EUR,24/06/2015,02/07/2015,02/04/2024,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,0.978000,ACTB/ACTB,0.000000,"181,450.00","1,784,515.07",VERIFIED,"6,257,040.87",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
1920352,Buy,Swap,EADSNV,NV_MICRO,1755,BU_HQ,EADSNV,,"18,403,539",USD,"18,403,539",USD,23/05/2018,25/05/2018,08/09/2029,Float,Fixed,,USD/LIBOR/3M/LIBOR01,ACT/360,LIBOR,3M,,2.940000,ACT/360,0.000000,"(5,886.93)","91,092.56",VERIFIED,"752,056.54",NO_COMPOUND,3M,[MUC],MOD_FOLLOW,QTR,Schedule,NO_COMPOUND,Bus,[MUC],MOD_FOLLOW,QTR
3252431,Buy,Swap,EADSNV,NV_LIABEXT,TDOM_IE_DUB,TDOM_CA_TOR,TDOM_CA_TOR,,"50,000,000",EUR,"50,000,000",EUR,07/07/2021,09/07/2021,07/04/2025,Float,Fixed,,EUR/EURIBOR/3M/EURIBOR01,ACT/360,EURIBOR,3M,,1.625000,ACTB/ACTB,2.019000,"(106,220.83)","523,116.44",VERIFIED,"(461,770.26)",NO_COMPOUND,3M,[TARGET],MOD_FOLLOW,QTR,Bullet,NO_COMPOUND,Bus,[TARGET],FOLLOWING,PA
